[INFO] [2024-11-10 07:08:53,471] [DBTune-oltpbench_wikipedia_smac_ground_truth] Start new DBTune task
[INFO] [2024-11-10 08:17:57,394] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:17:58,397] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:17:59,399] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:00,401] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:01,404] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:02,406] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:03,408] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:04,411] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:05,413] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:06,415] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:07,418] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:08,420] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:09,423] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:10,425] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:11,427] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:12,430] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:13,432] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:14,434] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:15,437] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:16,439] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:17,442] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:18,444] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:19,447] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:20,449] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:21,451] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:22,454] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:23,456] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:24,459] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:25,461] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:26,463] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:27,466] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:28,468] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:29,471] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:30,473] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:31,475] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:32,478] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:33,480] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:34,483] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:35,485] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:36,488] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:37,490] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:38,493] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:39,495] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:18:40,500] [autotune] Connected to MySQL db
[INFO] [2024-11-10 08:18:40,500] [autotune] finish 139 seconds waiting for connection
[INFO] [2024-11-10 08:18:40,500] [autotune] /usr/sbin/mysqld --defaults-file=scripts/template/experiment_normandy.cnf
[INFO] [2024-11-10 08:18:40,500] [autotune] mysql is up
[INFO] [2024-11-10 08:18:40,501] [autotune] sleeping for 5 seconds after restarting mysql
[INFO] [2024-11-10 08:18:45,852] [autotune] [DBG]. bash /usr/local/lib/python3.8/dist-packages/autotune/cli/run_oltpbench.sh wikipedia /oltpbench/config/sample_wikipedia_config.xml 1731226725
[INFO] [2024-11-10 08:19:50,984] [DBTune-oltpbench_wikipedia_smac_ground_truth] Iteration 22, objective value: [2147483647].
[INFO] [2024-11-10 08:20:05,756] [autotune] [step 23] generate knobs: {'autocommit': 'OFF', 'automatic_sp_privileges': 'ON', 'back_log': 45731, 'binlog_cache_size': 2383109239, 'binlog_direct_non_transactional_updates': 'ON', 'binlog_error_action': 'ABORT_SERVER', 'binlog_format': 'ROW', 'binlog_group_commit_sync_delay': 942837, 'binlog_group_commit_sync_no_delay_count': 69974, 'binlog_order_commits': 'ON', 'binlog_row_image': 'minimal', 'binlog_rows_query_log_events': 'ON', 'binlog_stmt_cache_size': 3642003949, 'bulk_insert_buffer_size': 31019067, 'check_proxy_users': 'ON', 'completion_type': 'RELEASE', 'concurrent_insert': 'ALWAYS', 'connect_timeout': 31376174, 'default_week_format': 6, 'delay_key_write': 'ALL', 'div_precision_increment': 10, 'end_markers_in_json': 'OFF', 'eq_range_index_dive_limit': 1685258408, 'expire_logs_days': 64, 'explicit_defaults_for_timestamp': 'OFF', 'flush': 'OFF', 'flush_time': 5, 'ft_min_word_len': 7, 'ft_query_expansion_limit': 716, 'general_log': 'OFF', 'group_concat_max_len': 8975129548811765000, 'host_cache_size': 52063, 'innodb_adaptive_flushing': 'ON', 'innodb_adaptive_flushing_lwm': 52, 'innodb_adaptive_hash_index_parts': 255, 'innodb_adaptive_max_sleep_delay': 788434, 'innodb_api_bk_commit_interval': 978412673, 'innodb_api_disable_rowlock': 'ON', 'innodb_api_enable_binlog': 'OFF', 'innodb_api_enable_mdl': 'OFF', 'innodb_autoextend_increment': 518, 'innodb_buffer_pool_size': 29112859240, 'innodb_change_buffer_max_size': 45, 'innodb_change_buffering': 'none', 'innodb_cmp_per_index_enabled': 'OFF', 'innodb_commit_concurrency': 70, 'innodb_compression_failure_threshold_pct': 18, 'innodb_compression_level': 2, 'innodb_compression_pad_pct_max': 37, 'innodb_concurrency_tickets': 243324695, 'innodb_deadlock_detect': 'OFF', 'innodb_default_row_format': 'DYNAMIC', 'innodb_disable_sort_file_cache': 'ON', 'innodb_doublewrite': 'OFF', 'innodb_file_per_table': 'ON', 'innodb_fill_factor': 10, 'innodb_flush_log_at_timeout': 1827, 'innodb_flush_log_at_trx_commit': '0', 'innodb_flush_neighbors': '1', 'innodb_flush_sync': 'OFF', 'innodb_flushing_avg_loops': 103, 'innodb_ft_cache_size': 26295400, 'innodb_ft_enable_diag_print': 'ON', 'innodb_ft_enable_stopword': 'OFF', 'innodb_ft_max_token_size': 75, 'innodb_ft_min_token_size': 4, 'innodb_ft_num_word_optimize': 3009, 'innodb_ft_result_cache_limit': 2802814268, 'innodb_ft_sort_pll_degree': 10, 'innodb_ft_total_cache_size': 1020835907, 'innodb_io_capacity': 1497295, 'innodb_io_capacity_max': 244, 'innodb_log_buffer_size': 989757529, 'innodb_log_compressed_pages': 'OFF', 'innodb_log_file_size': 593883345, 'innodb_log_files_in_group': 10, 'innodb_log_write_ahead_size': 5730, 'innodb_lru_scan_depth': 2943, 'innodb_max_dirty_pages_pct': 51, 'innodb_max_dirty_pages_pct_lwm': 6, 'innodb_max_purge_lag': 3805924973, 'innodb_max_purge_lag_delay': 6091986, 'innodb_max_undo_log_size': 1079380758217072000, 'innodb_old_blocks_time': 3847808522, 'innodb_online_alter_log_max_size': 9601320747410812000, 'innodb_open_files': 489842, 'innodb_optimize_fulltext_only': 'ON', 'innodb_page_cleaners': 4, 'innodb_print_all_deadlocks': 'OFF', 'innodb_purge_batch_size': 1134, 'innodb_purge_rseg_truncate_frequency': 2, 'innodb_purge_threads': 7, 'innodb_random_read_ahead': 'ON', 'innodb_read_ahead_threshold': 62, 'innodb_read_io_threads': 4, 'innodb_replication_delay': 8004, 'innodb_rollback_on_timeout': 'OFF', 'innodb_rollback_segments': 77, 'innodb_sort_buffer_size': 44435694, 'innodb_spin_wait_delay': 5304, 'innodb_stats_auto_recalc': 'ON', 'innodb_stats_include_delete_marked': 'ON', 'innodb_stats_method': 'nulls_ignored', 'innodb_stats_on_metadata': 'OFF', 'innodb_stats_persistent': 'OFF', 'innodb_stats_transient_sample_pages': 92, 'innodb_strict_mode': 'ON', 'innodb_sync_array_size': 95, 'innodb_sync_spin_loops': 14977, 'innodb_table_locks': 'ON', 'innodb_thread_concurrency': 639, 'innodb_thread_sleep_delay': 753738, 'innodb_undo_log_truncate': 'ON', 'innodb_use_native_aio': 'OFF', 'innodb_write_io_threads': 28, 'join_buffer_size': 706682178, 'keep_files_on_create': 'OFF', 'key_buffer_size': 14984164541, 'key_cache_age_threshold': 275, 'key_cache_block_size': 16123, 'key_cache_division_limit': 3, 'local_infile': 'ON', 'log_bin_trust_function_creators': 'OFF', 'log_bin_use_v1_row_events': 'ON', 'log_builtin_as_identified_by_password': 'OFF', 'log_output': 'NONE', 'log_queries_not_using_indexes': 'ON', 'log_slave_updates': 'OFF', 'log_slow_admin_statements': 'ON', 'log_statements_unsafe_for_binlog': 'OFF', 'log_syslog_include_pid': 'ON', 'log_timestamps': 'SYSTEM', 'long_query_time': 19, 'low_priority_updates': 'OFF', 'lower_case_table_names': 1, 'master_verify_checksum': 'OFF', 'max_allowed_packet': 259083452, 'max_binlog_cache_size': 11294208880774862000, 'max_binlog_size': 355147950, 'max_binlog_stmt_cache_size': 18026738951006320000, 'max_connections': 11031, 'max_delayed_threads': 13010, 'max_digest_length': 235734, 'max_error_count': 2235, 'max_heap_table_size': 550335360, 'max_join_size': 8935148609841035000, 'max_length_for_sort_data': 685921, 'max_points_in_geometry': 431618, 'max_prepared_stmt_count': 1048105, 'max_seeks_for_key': 15419422189142864000, 'max_sort_length': 828906, 'max_user_connections': 280471300, 'max_write_lock_count': 877426173680234000, 'multi_range_count': 333623625, 'mysql_native_password_proxy_users': 'OFF', 'net_buffer_length': 746032, 'net_read_timeout': 44, 'net_write_timeout': 61, 'ngram_token_size': 7, 'offline_mode': 'OFF', 'old_alter_table': 'OFF', 'old_passwords': '0', 'open_files_limit': 269045, 'optimizer_prune_level': 1, 'optimizer_search_depth': 16, 'preload_buffer_size': 65890799, 'query_alloc_block_size': 61291145, 'query_cache_limit': 91127094, 'query_cache_min_res_unit': 28826, 'query_cache_size': 935937926, 'query_cache_wlock_invalidate': 'OFF', 'query_prealloc_size': 126283866, 'range_alloc_block_size': 37674, 'read_buffer_size': 2114973200, 'read_rnd_buffer_size': 58018969, 'require_secure_transport': 'ON', 'session_track_gtids': 'ALL_GTIDS', 'session_track_schema': 'OFF', 'session_track_state_change': 'OFF', 'session_track_transaction_info': 'OFF', 'show_compatibility_56': 'ON', 'skip_external_locking': 'OFF', 'skip_name_resolve': 'ON', 'skip_networking': 'OFF', 'slow_query_log': 'ON', 'sort_buffer_size': 75662546, 'stored_program_cache': 105703, 'sync_binlog': 1794465184, 'sync_frm': 'OFF', 'table_definition_cache': 172701, 'table_open_cache': 160964, 'table_open_cache_instances': 23, 'thread_cache_size': 794, 'tmp_table_size': 186369597, 'transaction_alloc_block_size': 93937, 'transaction_prealloc_size': 131033, 'updatable_views_with_limit': 'NO'}

[INFO] [2024-11-10 08:20:08,798] [autotune] Close db successfully
[INFO] [2024-11-10 08:20:08,799] [autotune] mysql is shut down
[INFO] [2024-11-10 08:20:08,801] [autotune] generated config file done
[INFO] [2024-11-10 08:20:08,829] [autotune] wait for connection
[INFO] [2024-11-10 08:20:39,890] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:40,892] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:41,895] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:42,897] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:43,899] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:44,902] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:45,904] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:46,906] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:47,909] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
[INFO] [2024-11-10 08:20:48,911] [autotune] 2002: Can't connect to local MySQL server through socket '/var/run/mysqld/mysqld.sock' (2 No such file or directory)
